,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Connection Type,Diameter,Material Type,Range,Warranty,Hazardous,Approvals,Equal / Unequal,Angle,End Connection A size,End Connection C size,Material,Size,Connection Type 1,Connection Type 2,Supplier Product Code,Type,WEEE Compliant,Feature 1,Weight,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Colour,End Connection B size,Connection Size,Pack Quantity,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Attachment 5,Gender,Wall Thickness (mm),Operating Temperature Range (C),Standards,Depth (mm),Attachment 6,Attachment 7,Body Material,Handle Type,Seal Material,Feature 14,Drainage Product Type,Minimum Operating Temperature,Resistance Features,Maximum Operating Temperature,Paintable,Application,Length (M),Pressure,Length (mm),Height (mm),Width (mm),Attachment 8,Attachment 9,Attachment 10,Attachment 11
474,PP16200,VULC W161 MECH LINE COUPLER           38,Durapipe,14.4,"Designed to connect equally sized pipes, this Durapipe Vulcathene W161 38 x 38mm coupler is made of virgin-grade polypropylene with compression ends.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> VULC W161 MECH LINE COUPLER           38",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/03/NW-P16200_P16203_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Durapipe_Vulcathene_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Durapipe_Vulcathene_Brochure_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PP96744,"TP RB0.MAR abs socket adaptor (bsp) 1.1/4""",TP,27.27,"This TP RB0.MAR 1 1/4 x 1 1/4"" socket adapter is made of high impact, highly elastic ABS and includes a stainless steel A2 reinforcing ring and plain/BSP threaded connection. Pressure ratings for thermoplastic pipe and fittings carrying water are quoted at 20°C and where the temperature increases, the working pressure must be reduced. ABS is resistant to most diluted inorganic acids, bases and salts and most animal oils and fats.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> TP RB0.MAR abs socket adaptor (bsp) 1.1/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/67/46/NW-P96741_P96746_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/P57811_P57903_Georg Fischer_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PP13110,GF CPVC REDUCING BUSH 723900334    20X16,Georg Fischer,3.2,"This Georg Fischer 20 x 16mm reducing bush is part of a comprehensive range of PVC-C fittings suitable for high temperature environments. Fittings in this range offer high tensile strength and excellent impact resistance as well as the ability to withstand temperatures ranging from 0°C to 80°C. PVC-C systems are ideal for transporting aggressive media, including mixed acid waste, and are therefore popularly chosen for use in metal treatment, microelectronic production, chemical, paper and pulp applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> GF CPVC REDUCING BUSH 723900334    20X16",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/31/10/P13110_wm.jpg,,,,,,20mm x 16mm,,,,N,WRAS,Unequal,180,20 mm,16 mm,PVC-C,20 mm,Spigot,,723900334,PVC-C Socket,N,"Excellent mechanical properties, even at high temperatures",,Flame-retardant,Self-extinguishing,"Safe, simple jointing technology for ease of fitting and reduced cost",PVC-C construction,WRAS approved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PM32370,Geberit FlowFit 620.132.00.1 Reducing tee 20 x 25 x 20mm,Geberit,13.34,"Part of a comprehensive system, this Geberit FlowFit 20 x 25 x 20mm reducing tee is made of polyphenylsulfone (PPSU) and fitted with press-fit connections. Developed with the input of the plumbers who will use it, the innovative FlowFit system ensures always-right installation, for a simpler job on-site with no need for deburring and calibration when cutting to length and the ability to laterally press and rotate for convenient and reliable pressing in difficult spots with no risk of contortion. This system is compatible with both cold and hot potable water, cooling and heating water with or without antifreeze agent and with service water and process water. It can also be used in treated water, rainwater with a pH value of <gt/>6, seawater and extinguishing water (wet, wet/dry or dry). It is also suitable for chemicals and technical liquids, compressed air (oil purity class 0–3), inert gases such as nitrogen and in negative pressure. FlowFit is suitable for a variety of applications, including technical build","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Geberit FlowFit 620.132.00.1 Reducing tee 20 x 25 x 20mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ma/ge/M32370_Primary_Image_wm.jpg,,,,,Press Fit,,,FlowFit,,N,UK Reg4 approved for drinking waterEnvironmental Product Declaration in accordance with EN 15804 + A2 + AC & ISO 14025 / ISO 21947,Unequal,,20 mm,20 mm,PPSU Polyphenylsulfone,20 x 25 x 20mm,,,620.132.00.1,tee,N,No need for deburring and calibration,,Window in fitting allows for insertion depth to be checked,Fitting can be laterally pressed,Fully rotatable for reliable pressing without contortion,All diameters installed with two different pressing jaws,No need for constant tool changes,No gaps in product range,,25 mm,,,Pressing indicator detaches to indicate that pipes are securely connected,Easy detection of unpressed fittings,No need for heavy pressing collars,Ideal for working overhead,UK Reg4 approved for drinking water,Environmental Product Declaration in accordance with EN 15804 + A2 + AC & ISO 14025/ISO 21930,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PP16503,VULC L374 45D ENF SINGLE WYE         102,Durapipe,128.76,This Durapipe Vulcathene L374 102 x 102 x 102mm 45° single wye is made of virgin-grade polypropylene and includes Enfusion socket end connections.,"Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> VULC L374 45D ENF SINGLE WYE         102",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/03/NW-P16503_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Durapipe_Vulcathene_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Durapipe_Vulcathene_Brochure_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PP13023,GF CPVC 90D BEND 723000108            32,Georg Fischer,25.76,"This Georg Fischer 32mm 90° bend is part of a comprehensive range of PVC-C fittings suitable for high temperature environments. Fittings in this range offer high tensile strength and excellent impact resistance as well as the ability to withstand temperatures ranging from 0°C to 80°C. PVC-C systems are ideal for transporting aggressive media, including mixed acid waste, and are therefore popularly chosen for use in metal treatment, microelectronic production, chemical, paper and pulp applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> GF CPVC 90D BEND 723000108            32",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/21/P13021_wm.jpg,,,,,,32 mm,,,,N,WRAS,Equal,90,32 mm,32 mm,PVC-C,32 mm,Socket,,723000108,PVC-C Bend,N,"Excellent mechanical properties, even at high temperatures",,Flame-retardant,Self-extinguishing,"Safe, simple jointing technology for ease of fitting and reduced cost",PVC-C construction,WRAS approved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,P523324,Polypipe Polyplumb Enhanced bent tap con 15 x 1/2,Polypipe,12.7,"This Polypipe PolyPlumb Enhanced 15mm x 1/2"" 90° bent tap connector offers complete compatibility with a wide range of pipe types. PolyPlumb Enhanced is a varied range of professional push-fit fittings. These slimline, sleekly designed parts incorporate patented In-Cert haptic click feedback technology for jointing confidence and high performance grab rings for joint integrity you can rely on.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Polypipe Polyplumb Enhanced bent tap con 15 x 1/2",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/33/24/523324_wm.jpg,,,,,,,,Polyplumb Enhanced,,N,BSI  BS7291 Class S Parts 1 & 2: 2010 BBA  00/3699 Reg4 1710046,Unequal,90,15mm,¾”,Polybutylene,15mm x ½,Push-Fit,,PB1715EW,Bent Tap Connector,N,Slimline design,,Patented In-Cert technology provides haptic click feedback for confidence the joint has been made,Compatible with Polypipe plumbing and heating pipe and copper pipe,Pre-lubricated EPDM O-ring for joint integrity,High performance stainless steel grab ring,Suitable for most hot and cold water applications,Meets BSI  BS7291 Class S Parts 1 & 2: 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,P531244,Polypipe PolyMax end reduced tee 22 x 22 x 10mm (Pack of 5),Polypipe,8.59,"This Polypipe PolyMax 22 x 10 x 22mm 90° reducer tee is slim, streamlined push-fit plumbing fitting made of polybutylene. Tool demountable, this fitting is ideal for surface-mounted applications in home improvement and refit projects.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Polypipe PolyMax end reduced tee 22 x 22 x 10mm (Pack of 5)",,5x tee,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/12/45/NW-531244_531245_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_Plumbing_Heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PP04611,GF PP UNION EPDM 275101               20,Georg Fischer,19.09,"This Georg Fischer PROGEF 20 x 20mm metric standard union is made of PP-H and includes a fusion socket connection. It is suitable for use in waste treatment, the chemical process industry, cooling water processing and in water treatment applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> GF PP UNION EPDM 275101               20",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/46/13/NW-P04611_P04613_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ly/er/GF_PROGEF_Standard_System_Spec_Flyer.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/GF_Marine_Catalogue_2016.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/GF_PROGEF_Standard_Union_Metric_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/GF_PROGEF_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/GF_PROGEF_Piping_System_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PP05470,Uponor S-Press Plus PPSU elbow 25 - 25mm,Uponor,7.94,This Uponor S-Press Plus 25 x 25mm 90° elbow with press indicator and press-fit connections is suitable for use in hot and cold and heating systems. This polyphenylsulfone (PPSU) fitting is supplied with a QR code for instant digital access.,"Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Uponor S-Press Plus PPSU elbow 25 - 25mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/71/NW-P05468_P05471_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Uponor_Product_Catalogue_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PP31088,Uponor S-Press Plus reducing tee 25 - 20 - 25mm,Uponor,17.97,This Uponor S-Press Plus 25 x 20 x 25mm 90° reducer tee with press indicator offers speedy three step press without bevel installation and includes a QR code for instant digital access.,"Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Uponor S-Press Plus reducing tee 25 - 20 - 25mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/89/NW-P31087_P31089_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Uponor_Product_Catalogue_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PP04538,"Georg Fischer PROGEF PP parallel tapered adapter socket 32mm x 1""",Georg Fischer,10.77,"This Georg Fischer PROGEF 20mm x 1"" metric standard adapter socket is made of PP-H and includes a metric reinforced fusion socket and parallel female thread Rp. It is suitable for use in waste treatment, the chemical process industry, cooling water processing and in water treatment applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Georg Fischer PROGEF PP parallel tapered adapter socket 32mm x 1""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/45/38/NW-P04538_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/GF_PROGEF_Std_Adaptor_Socket_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ly/er/GF_PROGEF_Standard_System_Spec_Flyer.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/GF_Marine_Catalogue_2016.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/GF_PROGEF_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/GF_PROGEF_Piping_System_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PM32431,"Geberit FlowFit 620.304.00.1 Male adaptor 40mm x 1""",Geberit,21.72,"Geberit FlowFit is the innovative supply system that facilitates the perfect installation process. Everything that makes work on the building site difficult and cumbersome has been deliberately avoided.  Plumbers played a key role in the development phase of FlowFit, enabling Geberit to reduce everything that makes working on building sites difficult and cumbersome.  Six features that make FlowFit easy to install: •Deburring and calibration of the pipes is not necessary; No more calibration when cutting to length •The windows in the fitting allow the correct insertion depth to be checked at a glance; no more uncertainty when inserting •The fitting is laterally pressed and rotatable. This allows for convenient and reliable pressing in even the tightest of spaces; No more contorsion when pressing •All standard pipe diameters are available to choose from. The installation of all diameters is carried out with just two different pressing jaws and without the need for constant tool changes; No gaps in the produ","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Geberit FlowFit 620.304.00.1 Male adaptor 40mm x 1""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ma/ge/M32431_Primary_Image_wm.jpg,,,,,Press Fit,,,FlowFit,,N,UK Reg4 approved for drinking waterEnvironmental Product Declaration in accordance with EN 15804 + A2 + AC & ISO 14025 / ISO 21953,Unequal,,40 mm,,PPSU PolyphenylsulfoneLead-free silicon bronze (CuZn21Si3P),40mm x 1,,,620.304.00.1,Male Adaptor,N,No need for deburring and calibration,,Window in fitting allows for insertion depth to be checked,Fitting can be laterally pressed,Fully rotatable for reliable pressing without contortion,All diameters installed with two different pressing jaws,No need for constant tool changes,No gaps in product range,,1,,,Pressing indicator detaches to indicate that pipes are securely connected,Easy detection of unpressed fittings,No need for heavy pressing collars,Ideal for working overhead,UK Reg4 approved for drinking water,Environmental Product Declaration in accordance with EN 15804 + A2 + AC & ISO 14025/ISO 21930,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,P581517,Reliance 22mm x 10mm 4 port mainfold,Reliance,11.48,"Designed, manufactured and assembled in the UK, this JG Speedfit 22 x 10mm four-port manifold allows for the centralisation of service pipework at a single point. Manufactured in polybutylene, this manifold is easy to install by simply pushing onto a pipe and twisting the plastic nut clockwise to lock it in place. Demounting is equally simple, requiring the nut to be unlocked and the collet pushed towards the fitting's body where the pipe is pulled to release. 40% quicker than other methods and ideal for confined spaces, JG Speedfit fittings, used in conjuction with the brand's Lay-Flat polybutylene pipe for direct running to a fixture or applicance without additional fittings, require no hot works and no tools for installation.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Reliance 22mm x 10mm 4 port mainfold",,Single in a bag,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/17/581517_wm.jpg,,,,,,,,,,N,,Unequal,,22,,Polybutelane,22mm x 10mm,Manifold,,PEM522210W,Manifold,N,Compact solution for centralizing system pipework,,Instant push-fit connection,Installs and demounts quickly without tools,Safe flame-free installation,"No hot works, glue or flux required","5 to 40% cost saving compared to alternative methods requiring pipes, elbows and tees",Grip and Seal collet with stainless steel teeth and main O-ring seal,,,,,Non-toxic,Resists corrosion and scale build-up,Suitable for use with JG Speedfit PEX and polybutylene barrier pipe (inserts required) and copper pipe,"Suitable for hot, cold and central heating applications",,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,
488,PP96625,"TP RB0.GOL 90deg abs elbow 1.1/2""",TP,20.37,"This TP RB0.GOL 1 1/2 x 1 1/2"" 90° elbow is made of high impact, highly elastic ABS. Pressure ratings for thermoplastic pipe and fittings carrying water are quoted at 20°C and where the temperature increases, the working pressure must be reduced. ABS is resistant to most diluted inorganic acids, bases and salts and most animal oils and fats.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> TP RB0.GOL 90deg abs elbow 1.1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/66/30/NW-P96621_P96630_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/P57811_P57903_Georg Fischer_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
