,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Attachment 8,Attachment 9,Colour,Hazardous,Supplier Product Code,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Range,Style,Warranty,Watts,Weight,IP Rating,Material,Shape,Wall to Centre Tapping,BTU h,Projection Depth,Fuel Source,Orientation,Type,Output (W),Pressure,Projection
897,P271990,Stelrad Compact P+ 90 section radiator 450 x 3000mm,Stelrad,416.57,"Ideal for homes where space is at a premium, this Stelrad Compact P+ 90 section radiator measures 450 x 3000mm yet offers a generous heat output of 10,802 BTU/h. A traditional design made of robust steel, this radiator offers easy installation thanks to its integrated top grille and side panels and tough brackets. A nickel-plated plug and vent ensures reliable jointing while offering an attractive finish.",Radiators/Central Heating Radiators/Central Heating Radiators.csv -> Stelrad Compact P+ 90 section radiator 450 x 3000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/pa/ct/Caradon Stelrad_Compact_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_Radiator_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,P207349,"Myson Premier HE DC 2 tapping radiator 15"" x 49""",Myson,570.34,"With a design suited to any interior, the Myson Premier HE double convertor tapping radiator offers safety, style and comfort all in one. Finished in neat, clean white, this horizontal unit measures 49 x 15"".","Radiators/Central Heating Radiators/Central Heating Radiators.csv -> Myson Premier HE DC 2 tapping radiator 15"" x 49""",,Double convertor tapping radiator;Wall bracket;Air vent,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/49/NW-207349_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Premeir_HE_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/Myson_Declaration_Of_Performance.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,P216057,Stelrad LST Standard P+ low surface temperature radiator 800 x 760mm,Stelrad,370.3,"Safe and hardwearing, the Stelrad LST Standard double panel rectangular radiator is an ever-popular choice for hospitals and clinical environments as well as care and educational settings. This reliable 2562 BTU/h output radiator is finished in an antibacterial Traffic White paint and features an attractive, easy to install reversible flat panel fascia which is locked with security fittings and seam fixing brackets and designed to maintain a low surface temperature. Strictly laboratory-tested, each of the LST Standard's emitters is designed to comply with NHS and European standards.",Radiators/Central Heating Radiators/Central Heating Radiators.csv -> Stelrad LST Standard P+ low surface temperature radiator 800 x 760mm,,Low surface temperature radiator;Fixing brackets;Vents ;plugs,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/71/216000_216071_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Stelrad_Radiator_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_Radiator_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_Standard_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,P240009,Myson LST Super Extra 6LSX140 extra low surface temperature radiator,Myson,658.82,"Designed for those spaces where safety and cleanliness is key, the Myson LST Super Extra horizontal double panel radiator, with its inbuilt NHS-compliancy, is particularly well-suited to hospitals and other clinical settings as well as care homes, schools, student accommodation and social housing. With a rounded steel casing free of sharp edges, safely concealed pipework, antibacterial white paint and a low surface temperature of less than 43°C, the 3630 BTU/h LST Super Extra provides peace of mind for property managers.",Radiators/Central Heating Radiators/Central Heating Radiators.csv -> Myson LST Super Extra 6LSX140 extra low surface temperature radiator,,Low surface temperature (LST) radiator;Fixing brackets;Air vent ;plug pack;Instructions manual,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/27/240000_240027_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Direct_Fit_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Close_Coupled_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_Radiator_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_LST_Horizontal_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_LST_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_Radiator_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,P200148,Stelrad Elite K1 48 section radiator 450 x 1600mm,Stelrad,97.98,"Offering the brand's best ever quality and performance, the Stelrad Elite single panel single convector radiator provides improved outputs for even more impressive heating performance. With a symmetrical convector, this 1600 x 450mm radiator can be mounted either way up, for the ultimate in flexibility of siting, while a TBOE connection ensures high levels of efficiency and economy, a must for commercial applications. The Elite's convector is precision-welded directly onto the waterways while all tappings are well-aligned, with robust nickel-plated plugs and vents and quality EPDM O-rings for reliability and longevity. Manufactured with high definition pressings, this radiator promises smooth edges and corners and a run-free, two-coat paint finish that won't let your decor down. Wrapped in tough packaging, every Stelrad radiator reaches its destination in pristine condition, with unwrapping required only after installation, removing the risk of last-minute scrapes and chips.",Radiators/Central Heating Radiators/Central Heating Radiators.csv -> Stelrad Elite K1 48 section radiator 450 x 1600mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/01/48/NW-200148_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Series_Elite_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,P201027,Stelrad Elite P+ 27 section radiator 600 x 900mm,Stelrad,110.66,"Offering the brand's best ever quality and performance, the Stelrad Elite double panel single convector radiator provides improved outputs for even more impressive heating performance. With a symmetrical convector, the 900 x 600mm radiator can be mounted either way up, for the ultimate in flexibility of siting, while a TBOE connection ensures high levels of efficiency and economy, a must for commercial applications. The Elite's convector is precision-welded directly onto the waterways while all tappings are well-aligned, with robust nickel-plated plugs and vents and quality EPDM O-rings for reliability and longevity. Manufactured with high definition pressings, this radiator promises smooth edges and corners and a run-free, two-coat paint finish that won't let your decor down. Wrapped in tough packaging, every Stelrad radiator reaches its destination in pristine condition, with unwrapping required only after installation, removing the risk of last-minute scrapes and chips.",Radiators/Central Heating Radiators/Central Heating Radiators.csv -> Stelrad Elite P+ 27 section radiator 600 x 900mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/27/NW-201027_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Series_Elite_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,P271115,Stelrad Compact K1 15 section radiator 450 x 500mm,Stelrad,46.06,"Suitable for domestic or commercial properties, the Stelrad Compact single panel single convector radiator has been designed to take up minimal space and blend seamlessly into interiors. Highly reliable and efficient, this 500 x 450mm radiator is robustly built, with the convector precision-welded onto the waterways. Flexible connection options make installation simple in any space and tough packaging helps your new radiator to reach you in perfect condition with no need to unwrap until fully in-place, minimising the risk of transport or installation hiccups.",Radiators/Central Heating Radiators/Central Heating Radiators.csv -> Stelrad Compact K1 15 section radiator 450 x 500mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/15/NW-271115_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Compact_Horizontal_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,P271045,Stelrad Compact K1 45 section radiator 300 x 1500mm,Stelrad,80.94,"Robustly built in steel, the Stelrad Compact K1 45 section radiator has an integrated grille and panels to minimise movement and precision-welded convectors for improved economy. Measuring 300 x 1500mm, this radiator combines long-lasting strength with an elegant traditional design and a reliable heat output of 2608 BTU/h.",Radiators/Central Heating Radiators/Central Heating Radiators.csv -> Stelrad Compact K1 45 section radiator 300 x 1500mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/pa/ct/Caradon Stelrad_Compact_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_Radiator_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,P224173,Myson Premier Metric DX 4 tapping radiator 600 x 1100mm,Myson,224.23,"Free of sharp edges, the smooth Myson Premier Metric double panel Xtra tapping radiator is beautifully designed to suit modern and traditional interiors alike. Measuring 1100 x 600mm, this sleek horizontal unit is finished in classic white.",Radiators/Central Heating Radiators/Central Heating Radiators.csv -> Myson Premier Metric DX 4 tapping radiator 600 x 1100mm,,Double panel xtra tapping radiator;Fixing bracket;Air vent ;plug pack,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/75/NW-224173_224175_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/Myson_Declaration_Of_Performance.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Premier_Metric_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ra/ds/Myson_Brochure_Rads.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,P271954,Stelrad Compact P+ 54 section radiator 450 x 1800mm,Stelrad,183.55,"A favourite of installers and homeowners alike, the Stelrad Compact double panel single convector radiator is the ideal choice for developments where space is at a premium. Suitable for any room, commercial or domestic, this 1800 x 450mm radiator is smartly designed and promises reliable comfort in any setting. While the Compact's convector is precision-welded directly onto the waterways for excellent efficiency, the flexible connections make installation straightforward. Delivered carefully wrapped in tough packaging, this radiator will reach you in pristine condition and can be installed before unpackaging for risk-free fitting.",Radiators/Central Heating Radiators/Central Heating Radiators.csv -> Stelrad Compact P+ 54 section radiator 450 x 1800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/19/54/NW-271954_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Compact_Horizontal_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,P231741,Myson LST Super Plus low surface temperature radiator 550 x 1000mm,Myson,457.22,"Install the Myson LST Super Plus radiator anywhere that safety and cleanliness is of the utmost importance. This horizontal double panel radiator is compliant with NHS Estates Guidance so it's ideal for use in hospitals and other clinical settings as well as providing low-risk heating in care homes, schools, student accommodation and social housing. The 2481 BTU/h Myson LST Super Plus has a rounded steel casing free of sharp edges, concealed pipework, a low surface temperature of less than 43°C and is treated with an antibacterial paint for dependability even in the most challenging setting.",Radiators/Central Heating Radiators/Central Heating Radiators.csv -> Myson LST Super Plus low surface temperature radiator 550 x 1000mm,,Low surface temperature (LST) radiator;Fixing brackets;Air vent ;plug pack;Instructions manual,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/44/231740_231744_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_LST_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Direct_Fit_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Close_Coupled_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_Radiator_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_LST_Horizontal_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_LST_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_ProductRange_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_Radiator_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
