,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Colour,Connection Size,Connection Type,Diameter,Range,Warranty,Weight,Hazardous,Material,Standards,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Attachment 6,Feature 3,Feature 4,Feature 5,Feature 6,Dimensions (L x W x D),Drainage Product Type,Minimum Operating Temperature,Resistance Features,Wall Thickness (mm),Maximum Operating Temperature,Application,Feature 7,Pack Quantity,Paintable,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13
406,PF30500,"Polypipe Terrain 200 plug end waste pipe 1.1/4"" x 4mtr White",Polypipe,25.71,"Supplied in a 4M length, this Polypipe Terrain 200 waste pipe is made of white mPVC-U with 32mm solvent weld connections. Ideal for use where high temperatures and harsh chemicals are used, mPVC-U is recommended as an alternative to ABS in education and healthcare settings, while in residential installations it can be used for boiler discharge and standard waste applications.","Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Polypipe Terrain 200 plug end waste pipe 1.1/4"" x 4mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/05/00/NW-F30500_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PF60317,PPT REDUCER 50 TO 40 ABS 624.2.15W,Polypipe,4.66,"Made of white ABS, this Polypipe Terrain 600 reducer with 50mm solvent weld connections is suitable for use in commercial building services.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> PPT REDUCER 50 TO 40 ABS 624.2.15W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/03/17/NW-F60315_F60317_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PQ66743,Wavin OsmaWeld 90deg ABS spigot bend 32mm Black,Wavin,4.91,This Wavin OsmaWeld 32mm long tail spigot is manufactured in black ABS and incorporates secure solvent weld connections.,Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Wavin OsmaWeld 90deg ABS spigot bend 32mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/67/43/NW-Q66743_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_ABS_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Osma_Waste_Water_Drain_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Wavin_Osma_RoundLine_Drainage_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PF66007,Polypipe 91.5deg swivel bend 32mm Grey,Polypipe,4.34,"Suitable for domestic use, this Polypipe swivel bend with 32mm push-fit connections is made of grey polypropylene (PP) and incorporates BioCote anti-microbial technology. A fast, simple alternative to solvent weld systems, Polypipe Push Fit waste fittings allows for disassembly and reconnection at the point of installation.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Polypipe 91.5deg swivel bend 32mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/07/NW-F66007_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PF66279,Polypipe 91.5deg swivel bend 40mm White,Polypipe,4.34,"Suitable for domestic use, this Polypipe swivel bend with 40mm push-fit connections is made of white polypropylene (PP) and incorporates BioCote anti-microbial technology. A fast, simple alternative to solvent weld systems, Polypipe Push Fit waste fittings allows for disassembly and reconnection at the point of installation.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Polypipe 91.5deg swivel bend 40mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/79/NW-F66279_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PF60291,PPT SWPT BEND 91 32MM ABS 601.125.91W,Polypipe,2.7,"Made of white ABS, this Polypipe Terrain 600 sweep soil bend with 32mm solvent weld connections is suitable for use in commercial building services.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> PPT SWPT BEND 91 32MM ABS 601.125.91W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/93/NW-F60291_F60293_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PF47345,"McAlpine FLEXCON6 universal flexible connector 1.1/2""",McAlpine,5.71,"This McAlpine 1 1/2 x 1 1/2"" flexible fitting includes a universal push-fit connection x PVC plain spigot.","Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> McAlpine FLEXCON6 universal flexible connector 1.1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/45/NW-F47344_F47345_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F47345_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PF57302,Geberit HDPE 91.5deg HDPE bend 56mm,Geberit,2.3,"Made of high density polyethylene (HDPE), this Geberit HDPE 56mm solvent weld pipe is suitable for a range of uses in building and roof drainage in industrial, commercial and laboratory settings and can be installed in-ground, in concrete or during bridge construction. This fitting is additionally suitable for conventional or siphonic roof drainage systems and in land drainage systems.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Geberit HDPE 91.5deg HDPE bend 56mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/02/NW-F57302_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Geberit_HDPE_Silent_db20_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_DrainageSystem_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PF66109,Polypipe Push-fit Waste reducer 40 x 32mm Grey,Polypipe,4.57,"Suitable for domestic use, this Polypipe reducer with 40mm to 32mm push-fit connections is made of grey polypropylene (PP)",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Polypipe Push-fit Waste reducer 40 x 32mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/09/NW-F66109_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PF03693,Wavin HepVo 87.5deg knuckle adaptor 40mm,Wavin,8.67,"This Wavin HepvO knuckle adapter is made of polypropylene (PP) and includes 40mm male threaded x female threaded connections. Fittings in the HepvO range are suitable for use in sanitary appliances such as basins, kitchen sinks or showers and are also suitable for installation on discharge pipework from unvented domestic hot water systems and condensate lines from boilers and air conditioning units.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Wavin HepVo 87.5deg knuckle adaptor 40mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/93/NW-F03692_F03693_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_HepVo_Plastic_Products_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_Kitemark_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Osma_Waste_Water_Drain_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Wavin_Osma_RoundLine_Drainage_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Wavin_HepVo_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PQ64226,Wavin Wavin OsmaSoil 135deg single branch 110mm Grey,Wavin,78.05,"Made of grey PVC-u, this Wavin OsmaSoil 110mm 135° single branch with socket x socket x plain end connections is suitable for use in both domestic and commercial installations.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Wavin Wavin OsmaSoil 135deg single branch 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/26/NW-Q64226_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PQ66574,Wavin Osma Waste 4M161W 87.5deg bend 32mm White,Wavin,6.88,"Suitable for interior and exterior use, this Wavin Osma Waste 32mm 87.5° bend, supplied in white, is part of a PVC-C solvent weld waste system designed to withstand high in-service temperatures while resisting UV and offering fire retardant properties.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Wavin Osma Waste 4M161W 87.5deg bend 32mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/74/NW-Q66574_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Osma_Waste_Water_Drain_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Wavin_Osma_RoundLine_Drainage_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PF29653,"Polypipe Terrain 200 socket reducer 1.1/2"" x 1.1/4"" Grey",Polypipe,4.01,"Made of mPVC-u, this Polypipe Terrain 200 1 1/2 x 1 1/4"" socket reducer is supplied with 40mm solvent weld connections. Ideal for use in high temperatures and where harsh chemicals are used, mPVC-U is a suitable alternative to ABS in education and healthcare settings. In residential installations, this robust material is often chosen for boiler discharge and standard waste use.","Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Polypipe Terrain 200 socket reducer 1.1/2"" x 1.1/4"" Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/96/53/NW-F29653_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PF60309,Polypipe Terrain 600 91deg ABS swept tee 50mm White,Polypipe,8.89,"Made of white ABS, this Polypipe Terrain 600 sweep tee with 50mm solvent weld connections is suitable for use in commercial building services.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Polypipe Terrain 600 91deg ABS swept tee 50mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/03/09/NW-F60307_F60309_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,P697063,"Aspen Pumps Xtra equal tee 1.1/4"" Black (Pack of 5)",Aspen Pumps,8.92,"Made of black uPVC, this Aspen Pumps Xtra 1 1/4"" equal tee has a smooth internal finish for a lower coefficient of flow friction. This helps to minimise the risk of debris build-up, bacteria and blockages.","Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Aspen Pumps Xtra equal tee 1.1/4"" Black (Pack of 5)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/63/NW-697063_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/AP_Xtra_Rigid_PipeFittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/e_/uk/AP_Xtra_BigFoot_Catalogue_UK.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,P514569,Wavin Tigris K5 reducing tee 25 x 16 x 25mm (Single),Wavin,13.19,"Suitable for use in potable water, the press-fit Wavin Tigris 25 x 16 x 25mm reducing tee can also be employed in sanitary and heating systems. It is part of a comprehensive piping system ideal for large commercial projects.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Wavin Tigris K5 reducing tee 25 x 16 x 25mm (Single),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/45/69/514569_wm.jpg,,,,,,Black,25mm,Push Fit,25 mm,Tigris,1 year,0.068 kg,N,PPSU,N/A,3079827,,N,Metal layer for resistance to oxygen diffusion,PPSU construction,,Black finish,Corrosion-resistant,1 year warranty,,,Tee,-10,Corrosion Resistant,N/A,70,Water Heating,,Single,No,,,,,,
422,PF66556,Polypipe 92.5deg ABS swept tee 50mm White,Polypipe,7.82,"Made of white ABS, this Polypipe swept tee with 50mm solvent weld connections is suitable for domestic applications. A popular selection for residential waste installations, the Polypipe ABS solvent weld range incorporates BioCote anti-microbial technology.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Polypipe 92.5deg ABS swept tee 50mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/56/NW-F66556_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PF66157,Polypipe 91.25deg swivel bend 40mm Black,Polypipe,4.34,"Suitable for domestic use, this Polypipe swivel bend with 40mm push-fit connections is made of black polypropylene (PP) and incorporates BioCote anti-microbial technology. A fast, simple alternative to solvent weld systems, Polypipe Push Fit waste fittings allows for disassembly and reconnection at the point of installation.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Polypipe 91.25deg swivel bend 40mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/57/NW-F66157_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PF66054,Polypipe 45deg obtuse bend 32mm,Polypipe,3.67,"Suitable for domestic use, this Polypipe obtuse bend with 32mm push-fit connections is made of black polypropylene (PP) and incorporates BioCote anti-microbial technology. A fast, simple alternative to solvent weld systems, Polypipe Push Fit waste fittings allows for disassembly and reconnection at the point of installation.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Polypipe 45deg obtuse bend 32mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/54/NW-F66054_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PF57314,Geberit HDPE HDPE concentric reducer 56 x 40mm,Geberit,2.13,"Made of high density polyethylene (HDPE), this Geberit HDPE concentric short reducer with 56 x 40mm solvent weld connections is suitable for a range of uses in building and roof drainage in industrial, commercial and laboratory settings and can be installed in-ground, in concrete or during bridge construction. This fitting is additionally suitable for conventional or siphonic roof drainage systems and in land drainage systems.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Geberit HDPE HDPE concentric reducer 56 x 40mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/14/NW-F57314_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Geberit_HDPE_Silent_db20_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_DrainageSystem_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
